date,value
2022-08-02,27870.344205312645
2022-08-03,26989.125875790403
2022-08-04,25998.510804119982
2022-08-05,26443.0986885659
2022-08-08,26574.769683965485
2022-08-09,27049.891574999747
2022-08-10,27264.4090752847
2022-08-11,28088.6978374812
2022-08-12,28359.722405433113
2022-08-15,27859.90818432577
2022-08-16,27636.44840633241
2022-08-17,27877.18422309679
2022-08-18,28553.144298494703
2022-08-19,28463.62164010942
2022-08-22,28432.223291766688
2022-08-23,29553.708754507603
2022-08-24,29787.06622647074
2022-08-25,29992.048765842203
2022-08-26,29695.27419311051
2022-08-29,30267.833195985942
2022-08-30,29223.46400501894
2022-08-31,28962.89882565437
2022-09-01,28451.64368487799
2022-09-02,28987.404562868436
2022-09-06,29173.836965855313
2022-09-07,29655.463729464132
2022-09-08,29829.150758821852
2022-09-09,29909.16137437702
2022-09-12,29883.790141974183
2022-09-13,29061.77146253897
2022-09-14,29268.749828369168
2022-09-15,29059.92922895177
2022-09-16,29099.66395487298
2022-09-19,29117.492654141926
2022-09-20,28925.468476354054
2022-09-21,28502.613984294614
2022-09-22,28846.914181664477
2022-09-23,28694.89219751599
2022-09-26,28369.968883211972
2022-09-27,28000.463563223093
2022-09-28,28887.146416981934
2022-09-29,28578.643480020062
2022-09-30,28127.406724293363
2022-10-03,28339.34130007347
2022-10-04,28769.23123856661
2022-10-05,28782.33589079795
2022-10-06,28478.72661620831
2022-10-07,28129.02406625654
2022-10-10,28088.938164036364
2022-10-11,28312.66710891199
2022-10-12,28301.61347851582
2022-10-13,29050.897328858333
2022-10-14,28757.99417214622
2022-10-17,29037.455101820888
2022-10-18,29328.541008238495
2022-10-19,29129.063011489572
2022-10-20,28959.58365765795
2022-10-21,29673.72465537725
2022-10-24,30171.825406314372
2022-10-25,30496.59895372724
2022-10-26,30816.591352773474
2022-10-27,31126.947556286963
2022-10-28,31799.51424012232
2022-10-31,31672.49460298111
2022-11-01,31330.82382614438
2022-11-02,31192.353958466003
2022-11-03,31521.357657312037
2022-11-04,31509.986448083768
2022-11-07,31875.32216867485
2022-11-08,32025.132153244143
2022-11-09,31769.488460014603
2022-11-10,32171.73252231899
2022-11-11,31492.055723130226
2022-11-14,31607.052478437538
2022-11-15,31205.522109872058
2022-11-16,31480.53876884596
2022-11-17,31809.245345519623
2022-11-18,31900.235006859126
2022-11-21,32060.333724459342
2022-11-22,32097.671223399677
2022-11-23,32105.206442235365
2022-11-25,32304.025398418795
2022-11-28,32237.634417039095
2022-11-29,32085.495395084195
2022-11-30,32664.659308635004
2022-12-01,32997.07136831021
2022-12-02,32981.45198031013
2022-12-05,32320.7283713733
2022-12-06,31687.22207088021
2022-12-07,31622.052004436977
2022-12-08,31628.7686117174
2022-12-09,31752.407834918427
2022-12-12,31914.422220079894
2022-12-13,32236.43916540317
2022-12-14,31813.512790243105
2022-12-15,30504.919544315337
2022-12-16,30227.843259572666
2022-12-19,30094.48672402649
2022-12-20,30165.16291180987
2022-12-21,30740.451438129086
2022-12-22,30465.688713119467
2022-12-23,30394.646552229307
2022-12-27,29935.949214377208
2022-12-28,29512.122063081497
2022-12-29,30099.93054440438
2022-12-30,30192.71830161685
2023-01-03,30408.589419144962
2023-01-04,30921.25500709271
2023-01-05,30760.49077650246
2023-01-06,31315.180904213248
2023-01-09,31362.34098763562
2023-01-10,31895.909292561944
2023-01-11,32218.12733137531
2023-01-12,32417.541580428326
2023-01-13,32674.734646489553
2023-01-17,31563.94897003052
2023-01-18,31314.339839264005
2023-01-19,30918.366582892286
2023-01-20,31543.256072743636
2023-01-23,32397.28622383168
2023-01-24,32592.161923454216
2023-01-25,32724.076694521755
2023-01-26,32808.19438914481
2023-01-27,32703.968148262167
2023-01-30,32526.04126546304
2023-01-31,32951.96400928493
2023-02-01,33251.79919137982
2023-02-02,33471.35116881283
2023-02-03,33337.75859644583
2023-02-06,33165.54228427089
2023-02-07,33357.215992376674
2023-02-08,33455.149281949634
2023-02-09,33150.75874130479
2023-02-10,32933.20474246511
2023-02-13,33516.34305049914
2023-02-14,33454.24065846274
2023-02-15,33657.772524648586
2023-02-16,33033.891913984255
2023-02-17,33024.219573342925
2023-02-21,32493.668773256923
2023-02-22,32210.2901210599
2023-02-23,31819.311258867267
2023-02-24,31651.61136259044
2023-02-27,31829.513939908808
2023-02-28,32152.51009016952
2023-03-01,32160.747797094733
2023-03-02,32578.634118887567
2023-03-03,33103.61517657158
2023-03-06,33130.353633018036
2023-03-07,32556.583641775553
2023-03-08,33000.95417664897
2023-03-09,34088.98729141624
2023-03-10,33807.463149587275
2023-03-13,33251.290718665434
2023-03-14,34074.28265126637
2023-03-15,33194.8602133067
2023-03-16,33967.36518683809
2023-03-17,33475.9868471545
2023-03-20,33637.48107456672
2023-03-21,34328.01716741383
2023-03-22,33588.813211711305
2023-03-23,34247.58826872457
2023-03-24,34140.18503405278
2023-03-27,34749.3539920195
2023-03-28,34829.49194543285
2023-03-29,35303.15893706692
2023-03-30,35336.98594845234
2023-03-31,35848.035889224666
2023-04-03,36320.89448615799
2023-04-04,35541.249185498455
2023-04-05,35215.58165652229
2023-04-06,35089.28823116194
2023-04-10,35388.18218600158
2023-04-11,35431.45348710008
2023-04-12,35415.28014493105
2023-04-13,35736.711415374906
2023-04-14,36086.83688094771
2023-04-17,36431.60276624923
2023-04-18,37129.82181681498
2023-04-19,37295.160554052985
2023-04-20,37346.07895022345
2023-04-21,37099.01396428171
2023-04-24,37345.04248290377
2023-04-25,36458.69610845137
2023-04-26,35883.864337387495
2023-04-27,36427.22714437551
2023-04-28,36843.60449963089
2023-05-01,37575.48393719635
2023-05-02,37596.46783782012
2023-05-03,37574.28357610787
2023-05-04,36763.61243297373
2023-05-05,37485.92857209637
2023-05-08,37781.326189381885
2023-05-09,37762.21152146294
2023-05-10,36982.79274083018
2023-05-11,36504.44514696448
2023-05-12,36287.94543040352
2023-05-15,37486.196200510734
2023-05-16,37013.38955342045
2023-05-17,37890.399729969045
2023-05-18,38002.24028466622
2023-05-19,38019.72394498145
2023-05-22,38138.41298678286
2023-05-23,37056.269522658185
2023-05-24,36698.312204063244
2023-05-25,37499.223138819936
2023-05-26,38017.896888916366
2023-05-30,37961.88303381397
2023-05-31,37580.10024987778
2023-06-01,38775.978217080694
2023-06-02,39133.27174199879
2023-06-05,38548.83253925697
2023-06-06,38977.71072713366
2023-06-07,39077.55372096367
2023-06-08,39129.36358162496
2023-06-09,39221.01637695059
2023-06-12,39273.58587168543
2023-06-13,39517.90411769787
2023-06-14,38941.94152345963
2023-06-15,39222.824955752985
2023-06-16,39513.16395001414
2023-06-20,38829.31301423629
2023-06-21,39119.36875207723
2023-06-22,39064.22201640894
2023-06-23,38705.29234434034
2023-06-26,38783.88935025377
2023-06-27,39059.2815067918
2023-06-28,39723.967553037866
2023-06-29,39914.63237710042
2023-06-30,40727.63006859384
2023-07-03,40200.950642343
2023-07-05,40378.77030227294
2023-07-06,39923.97163188738
2023-07-07,40233.42421542173
2023-07-10,41026.058822543884
2023-07-11,41296.886899113706
2023-07-12,41437.50099202907
2023-07-13,41589.61419227316
2023-07-14,41199.367450942074
2023-07-17,41545.77200541161
2023-07-18,41577.21084953315
2023-07-19,41193.90104388158
2023-07-20,41478.55585321654
2023-07-21,41059.55702989102
2023-07-24,41028.33562848597
2023-07-25,43411.06485049907
2023-07-26,42612.508486894134
2023-07-27,42959.835628430796
2023-07-28,42751.2713763338
2023-07-31,42651.8481348422
2023-08-01,42328.89462595471
2023-08-02,41747.19955258721
2023-08-03,41881.36335324742
2023-08-04,42106.11620697455
2023-08-07,42740.327961241106
2023-08-08,42282.77265098464
2023-08-09,41670.336273158966
2023-08-10,42134.91317847295
2023-08-11,42379.411427801715
2023-08-14,42864.488332302986
2023-08-15,42274.46479699308
2023-08-16,42105.85972564905
2023-08-17,41161.096640485564
2023-08-18,41423.936275738095
2023-08-21,41718.660705804345
2023-08-22,41521.43719590134
2023-08-23,42094.585394856156
2023-08-24,41426.66376880055
2023-08-25,41378.845192473964
2023-08-28,41517.0031655871
2023-08-29,41865.142162075324
2023-08-30,41614.231009708994
2023-08-31,41593.7164331556
2023-09-01,42125.02024571279
2023-09-05,42140.60430855503
2023-09-06,42227.84151209076
2023-09-07,42822.76441955825
