date,value
2022-10-21,30047.68152258439
2022-10-24,30247.17937286522
2022-10-25,30382.56462041302
2022-10-26,30522.08598851104
2022-10-27,31373.101106023125
2022-10-28,32399.071387704127
2022-10-31,32168.545390078794
2022-11-01,32147.696443431352
2022-11-02,31850.714342371106
2022-11-03,32133.083807369283
2022-11-04,32311.198270928176
2022-11-07,32533.642759661467
2022-11-08,32745.091810191636
2022-11-09,32622.09623375895
2022-11-10,32576.690531266213
2022-11-11,32089.418669380837
2022-11-14,32161.348372181074
2022-11-15,31688.94139086316
2022-11-16,32160.618434581862
2022-11-17,32287.639170605937
2022-11-18,32317.43444887159
2022-11-21,32485.474782994075
2022-11-22,32524.14368681631
2022-11-23,32395.104147817663
2022-11-25,32585.33879947043
2022-11-28,32376.273270720903
2022-11-29,32209.369598373356
2022-11-30,32619.30320367233
2022-12-01,33179.428112942456
2022-12-02,33287.69535192259
2022-12-05,32771.56063761255
2022-12-06,32259.649981405288
2022-12-07,32259.3878954258
2022-12-08,32359.16380731884
2022-12-09,32253.288227480676
2022-12-12,32444.550747278437
2022-12-13,32570.801272362696
2022-12-14,32357.97562773034
2022-12-15,31134.195492103696
2022-12-16,30785.638997557806
2022-12-19,30700.163156638435
2022-12-20,30867.18198023108
2022-12-21,31395.365641789904
2022-12-22,31151.46167896376
2022-12-23,31085.79249262468
2022-12-27,30680.549680272183
2022-12-28,30058.781685487098
2022-12-29,30717.002099552145
2022-12-30,30809.88459420493
2023-01-03,31062.40595966076
2023-01-04,31632.324959806763
2023-01-05,31573.540955551947
2023-01-06,32278.61417629935
2023-01-09,32016.787042950535
2023-01-10,32475.30620422811
2023-01-11,32643.449819633985
2023-01-12,32574.80148801452
2023-01-13,32745.026883737337
2023-01-17,32358.76915974525
2023-01-18,31873.26012011897
2023-01-19,31199.878059860566
2023-01-20,32439.037086541306
2023-01-23,33296.02407634302
2023-01-24,33590.0348559437
2023-01-25,33653.96964823869
2023-01-26,33522.8175950024
2023-01-27,33516.21087882173
2023-01-30,33071.379419479636
2023-01-31,33340.9590123181
2023-02-01,33758.05195361642
2023-02-02,33802.058722602735
2023-02-03,33503.24178050834
2023-02-06,33195.48300457098
2023-02-07,33294.58912748334
2023-02-08,33337.70684852671
2023-02-09,33347.28659218983
2023-02-10,33078.15496832838
2023-02-13,33804.09249241308
2023-02-14,33797.64213931317
2023-02-15,34002.54438232041
2023-02-16,33279.5194960867
2023-02-17,33471.66501030006
2023-02-21,33192.99761895068
2023-02-22,32670.377157641477
2023-02-23,31952.748481219558
2023-02-24,31759.126487716705
2023-02-27,31841.562743213144
2023-02-28,32099.042690218033
2023-03-01,31869.90557345306
2023-03-02,32464.34166160375
2023-03-03,32811.98549241134
2023-03-06,32984.21708360126
2023-03-07,32668.392165873323
2023-03-08,33026.6557127419
2023-03-09,34387.781993032244
2023-03-10,34121.29777612356
2023-03-13,33461.48951355687
2023-03-14,34360.8444826621
2023-03-15,33845.926340932674
2023-03-16,34769.32978180378
2023-03-17,34243.16547640521
2023-03-20,34188.70674070087
