date,value
2022-10-13,23736.7166570947
2022-10-14,23385.970569890458
2022-10-17,23681.389274353583
2022-10-18,23974.9647288103
2022-10-19,23859.987153554815
2022-10-20,23585.160381893762
2022-10-21,24008.942583219985
2022-10-24,24510.41812967528
2022-10-25,24922.770161616703
2022-10-26,25096.247300840558
2022-10-27,25361.33488721557
2022-10-28,25977.607928118938
2022-10-31,25679.870926063253
2022-11-01,25591.23007879941
2022-11-02,25297.08454950749
2022-11-03,25385.547091110442
2022-11-04,25549.082658069725
2022-11-07,25692.7596036881
2022-11-08,25784.209489453435
2022-11-09,25521.0032478917
2022-11-10,26083.234812249342
2022-11-11,26019.57402849049
2022-11-14,25896.52895845983
2022-11-15,25723.435729442375
2022-11-16,25831.68207486117
2022-11-17,25939.28313910222
2022-11-18,26063.92648866954
2022-11-21,26357.397644506833
2022-11-22,26438.64994942899
2022-11-23,26480.00847045562
2022-11-25,26558.019238893314
2022-11-28,26505.07487909448
2022-11-29,26395.973362295153
2022-11-30,26944.373922252627
2022-12-01,26919.495405426365
2022-12-02,26774.49948285773
2022-12-05,26270.735413842485
2022-12-06,25773.698762406995
2022-12-07,25597.94805639108
2022-12-08,25535.36583960235
2022-12-09,25371.89678629586
2022-12-12,25714.71644140329
2022-12-13,25926.978448878006
2022-12-14,25510.098772824902
2022-12-15,24929.90523779089
2022-12-16,24611.527916986328
2022-12-19,24535.87048245056
2022-12-20,24610.847321521793
2022-12-21,24943.145509922673
2022-12-22,24634.801053247018
2022-12-23,24646.533370451853
2022-12-27,24480.459900547336
2022-12-28,24260.628784855806
2022-12-29,24446.793675848385
2022-12-30,24426.707956408674
2023-01-03,24666.40379184103
2023-01-04,24761.007920032775
2023-01-05,24558.90412193383
2023-01-06,24980.12588669495
2023-01-09,25075.533551802
2023-01-10,25276.172604468036
2023-01-11,25666.447822577524
2023-01-12,25822.585529609893
2023-01-13,26033.393802162405
2023-01-17,24922.4876707482
2023-01-18,24657.16887663066
2023-01-19,24585.384836846733
2023-01-20,24345.661546232368
2023-01-23,24818.20392064205
2023-01-24,24816.371245094328
2023-01-25,24834.828980257993
2023-01-26,25053.96279986912
2023-01-27,25063.19978076085
2023-01-30,25141.851621987335
2023-01-31,25615.866660079588
2023-02-01,25674.233587724953
2023-02-02,25776.75584166028
2023-02-03,25673.458417830483
2023-02-06,25638.01515236769
2023-02-07,25815.594290594207
2023-02-08,25802.520442977908
2023-02-09,25571.452138178014
2023-02-10,25834.62184614956
2023-02-13,26109.871284750676
2023-02-14,25987.581870059108
2023-02-15,26170.137379557946
2023-02-16,25827.74619078484
2023-02-17,25889.60625760034
2023-02-21,25611.95444499192
2023-02-22,25399.73681172173
2023-02-23,25360.981034103923
2023-02-24,25389.83203240521
2023-02-27,25404.719224011496
2023-02-28,25470.047891139104
2023-03-01,25243.64136109825
2023-03-02,25722.572844357615
2023-03-03,26163.63909061118
2023-03-06,26098.797149731712
2023-03-07,25756.10684759242
2023-03-08,26281.660311266034
2023-03-09,26690.310127307384
2023-03-10,26380.133410383758
2023-03-13,26051.187486660314
2023-03-14,26891.492730532875
2023-03-15,26550.656997112244
2023-03-16,27453.846383623793
2023-03-17,27238.49713857445
2023-03-20,27335.566534061
2023-03-21,27837.92865060093
2023-03-22,27506.94282186602
2023-03-23,28137.93630890625
2023-03-24,27933.19049556325
2023-03-27,28183.378031487944
2023-03-28,28155.510742545448
2023-03-29,28595.054575982256
2023-03-30,28753.967556770163
2023-03-31,29181.596129833597
2023-04-03,29504.377829827445
2023-04-04,28917.621028486115
2023-04-05,28538.71379333789
2023-04-06,28509.200969915266
2023-04-10,28864.960611027847
2023-04-11,28698.6880563671
2023-04-12,28456.062469384015
2023-04-13,28570.30109984827
2023-04-14,28877.706247619266
2023-04-17,29176.89258422773
2023-04-18,29780.46662698032
2023-04-19,29973.217729215685
2023-04-20,29733.163769279014
2023-04-21,29635.448425916493
2023-04-24,29735.59301693642
2023-04-25,29014.949590172022
2023-04-26,28930.542791961423
2023-04-27,29343.42184577445
2023-04-28,29743.308171732246
2023-05-01,30575.966255822685
2023-05-02,30346.006746307423
2023-05-03,30204.353094013633
2023-05-04,29669.09911702331
2023-05-05,30397.331589007696
2023-05-08,30720.301430613166
2023-05-09,30504.176973200916
2023-05-10,30250.314425516066
2023-05-11,29966.706405432895
2023-05-12,29755.71123128646
2023-05-15,30614.653035021696
2023-05-16,30487.424451271152
2023-05-17,31307.08025116193
2023-05-18,31937.240065798993
2023-05-19,31806.636193955408
2023-05-22,31834.886418425504
2023-05-23,31086.092541526516
2023-05-24,30857.333375671493
2023-05-25,33928.97051418848
2023-05-26,34831.49685765321
2023-05-30,35413.70171575813
2023-05-31,34314.45587465953
2023-06-01,35746.90771967078
2023-06-02,35585.13594856864
2023-06-05,35371.317618500645
2023-06-06,35174.417126501
2023-06-07,34334.00463615688
2023-06-08,34887.73833903129
2023-06-09,35043.79056350447
2023-06-12,35627.90772332439
2023-06-13,36434.22298236146
2023-06-14,37390.588686368836
2023-06-15,37578.89463176809
2023-06-16,37613.09924817082
2023-06-20,38177.78721970966
2023-06-21,37748.511227762865
2023-06-22,37849.734410293895
2023-06-23,37533.95859369812
2023-06-26,36391.037295857
2023-06-27,37363.68948626378
2023-06-28,37029.70283339046
2023-06-29,36775.56265060096
2023-06-30,37833.276059032214
2023-07-03,37769.54811934586
2023-07-05,38058.88206803583
2023-07-06,37794.04000182183
2023-07-07,37985.630448993965
2023-07-10,38083.33467503924
2023-07-11,38391.535334166154
2023-07-12,39558.77631639647
2023-07-13,40754.316240904576
2023-07-14,40275.114251240346
2023-07-17,40882.49955875159
2023-07-18,41448.674553530385
2023-07-19,41329.490677550726
2023-07-20,40109.4623881778
2023-07-21,39142.28003450707
2023-07-24,39188.54649142653
2023-07-25,40194.29125599396
2023-07-26,40108.446506209366
2023-07-27,40869.20444243694
2023-07-28,41763.61287461457
2023-07-31,41483.362985756175
2023-08-01,41475.18699350832
2023-08-02,39971.8041333477
2023-08-03,40072.588500945785
2023-08-04,40098.24079572146
2023-08-07,40775.961019901704
2023-08-08,40188.75393165171
2023-08-09,38779.37653750132
2023-08-10,38790.37287473885
2023-08-11,37922.87159967229
2023-08-14,39593.57407438394
2023-08-15,39436.05921558498
2023-08-16,38903.000480242874
2023-08-17,38344.19511880496
2023-08-18,38295.65161771922
2023-08-21,40392.95870282407
2023-08-22,39637.63469398527
2023-08-23,40360.975154545216
2023-08-24,39604.45898356501
2023-08-25,39448.085980887074
2023-08-28,39693.663481795535
2023-08-29,40219.7176129718
2023-08-30,39988.60102682584
2023-08-31,39900.07839820251
2023-09-01,40389.33111208911
2023-09-05,40480.05331587161
2023-09-06,40516.79347075243
2023-09-07,40898.158050461985
2023-09-08,41017.49860329063
2023-09-11,41935.914932192885
2023-09-12,41396.05882295333
2023-09-13,41716.506152346716
2023-09-14,42495.100188316275
2023-09-15,41221.51436632857
2023-09-18,41424.95662641019
2023-09-19,41605.582625495226
2023-09-20,41135.599397131155
2023-09-21,40622.42344459898
2023-09-22,40902.151721219765
2023-09-25,41286.77182059531
2023-09-26,40635.40567990802
2023-09-27,40858.36033943306
2023-09-28,41007.29260060781
2023-09-29,40644.03833465623
2023-10-02,40500.4314487189
2023-10-03,39984.1075541194
2023-10-04,40532.04701441784
2023-10-05,40831.61678602782
2023-10-06,42114.85741909485
2023-10-09,42546.54357829267
2023-10-10,43081.393886779275
2023-10-11,44057.88320706882
2023-10-12,43969.187391456864
2023-10-13,43062.90353614294
2023-10-16,43995.857151332544
2023-10-17,44126.053332574054
2023-10-18,43509.723303893086
2023-10-19,42803.73820372079
2023-10-20,42164.05257512131
2023-10-23,42419.822286459355
