date,value
2024-03-01,27941.98432067841
2024-03-04,28369.693107529325
2024-03-05,28535.607345800556
2024-03-06,28982.969621763375
2024-03-07,29345.202664431385
2024-03-08,28063.152353188656
2024-03-11,27768.212687035993
2024-03-12,28621.869168924677
2024-03-13,28599.61621586964
2024-03-14,28179.045859590355
2024-03-15,28202.31906110215
2024-03-18,28471.715922963114
2024-03-19,28607.10757613278
2024-03-20,28952.35949323324
2024-03-21,29205.862994598818
2024-03-22,29127.024246413792
2024-03-25,29009.077573176102
2024-03-26,28902.91395212685
2024-03-27,28986.058940205883
2024-03-28,29046.072060805218
2024-04-01,28785.50643411265
2024-04-02,28561.52023124609
2024-04-03,28407.579385979778
2024-04-04,28111.203360270687
2024-04-05,28492.87656258551
2024-04-08,28464.166850284848
2024-04-09,28382.41769074656
2024-04-10,28460.06388698506
2024-04-11,28847.19234165994
2024-04-12,27951.378825897875
2024-04-15,27605.23736346179
2024-04-16,27540.240646860635
2024-04-17,27267.582781596975
2024-04-18,27311.98817668712
2024-04-19,26994.88851835944
2024-04-22,27511.959929871453
2024-04-23,27972.535199082307
2024-04-24,27867.835463118623
2024-04-25,28061.781893231353
2024-04-26,28517.550138004335
2024-04-29,28460.91447454768
2024-04-30,28229.768719797416
2024-05-01,28007.892942661078
2024-05-02,28341.524334533744
2024-05-03,28653.663825325122
2024-05-06,29158.691796155093
2024-05-07,29281.896379813363
2024-05-08,29367.636166538927
2024-05-09,29618.05771318874
2024-05-10,29895.580085671187
2024-05-13,29966.52701640362
2024-05-14,30057.527670344152
2024-05-15,30451.456378137405
2024-05-16,30139.975619731755
2024-05-17,30021.860993866776
2024-05-20,29884.58860657025
2024-05-21,30176.725573496184
2024-05-22,30205.59686008426
2024-05-23,30644.88991061357
2024-05-24,31011.580535220623
2024-05-28,31082.27494135205
2024-05-29,30398.90326649355
2024-05-30,30577.087986239763
2024-05-31,30898.34077031948
2024-06-03,30415.086490833444
2024-06-04,30409.267265613766
2024-06-05,30563.585361278936
2024-06-06,30308.91886594876
2024-06-07,30500.99889033998
2024-06-10,30526.098482628244
2024-06-11,30143.78486514542
2024-06-12,30174.12610778852
2024-06-13,29431.405083272977
2024-06-14,29393.358194142256
2024-06-17,30302.874346574106
2024-06-18,30561.676174883476
2024-06-20,30612.22575102604
2024-06-21,30530.43907720128
2024-06-24,29842.620158125377
2024-06-25,29704.48025030112
2024-06-26,29779.470191904416
2024-06-27,29737.556897374296
2024-06-28,29581.414297614232
2024-07-01,29561.060682813782
2024-07-02,29970.700822404273
2024-07-03,30178.71573627117
2024-07-05,29813.78256553632
2024-07-08,30158.38857626716
2024-07-09,30224.49822886012
2024-07-10,30498.962269424035
2024-07-11,30158.898923461245
2024-07-12,29742.361382163243
2024-07-15,29906.99971984969
2024-07-16,30510.086711704625
2024-07-17,29921.147365714456
2024-07-18,29987.27298385991
2024-07-19,29944.669498424108
2024-07-22,30458.899089246996
2024-07-23,31653.565939616834
2024-07-24,30462.68023332632
2024-07-25,31419.270346688718
2024-07-26,32119.57993778286
2024-07-29,32145.1443325358
2024-07-30,32112.31418924175
2024-07-31,32449.81076685756
2024-08-01,32268.974957917344
2024-08-02,30992.366045735827
2024-08-05,30604.470869152396
2024-08-06,31087.480109348882
2024-08-07,31052.180518401598
2024-08-08,31592.68882464334
2024-08-09,31707.137138154918
2024-08-12,31554.413209556413
2024-08-13,31685.27853835033
2024-08-14,31765.407687910127
2024-08-15,31736.32283404108
2024-08-16,31882.052960027722
2024-08-19,31808.09583451332
2024-08-20,31975.177800652265
2024-08-21,32008.775544483382
2024-08-22,32045.730704493762
2024-08-23,32296.861532225485
2024-08-26,32620.908554983667
2024-08-27,32910.40273206459
2024-08-28,33075.38325527713
2024-08-29,33178.24467916183
2024-08-30,33346.50531978485
2024-09-03,33531.744746881246
2024-09-04,33541.55028591896
2024-09-05,33038.30971738154
2024-09-06,33031.39490777321
2024-09-09,33494.47743021532
2024-09-10,33479.103525097635
2024-09-11,33281.63963954779
2024-09-12,33362.347329683274
2024-09-13,33597.34840130029
2024-09-16,33781.338919461334
2024-09-17,33569.93381556771
2024-09-18,33547.48627821438
2024-09-19,33077.384116128895
2024-09-20,33370.84523669092
2024-09-23,33659.89745664964
2024-09-24,33468.121410431195
2024-09-25,33619.60619851937
2024-09-26,33434.40890674454
2024-09-27,33597.950912092594
2024-09-30,33691.87878826726
2024-10-01,33708.868302271396
2024-10-02,33446.321901231546
2024-10-03,33247.81024483438
2024-10-04,33118.673504648395
2024-10-07,32681.01850658904
2024-10-08,32720.77731951494
2024-10-09,32829.67874901784
2024-10-10,32626.413430006793
2024-10-11,32879.960450301514
2024-10-14,33287.806640696115
2024-10-15,33398.70008033254
2024-10-16,33570.97622714362
2024-10-17,33371.3415219557
2024-10-18,33636.167486858
2024-10-21,33193.39484675392
2024-10-22,33184.75959873258
2024-10-23,32882.63626785665
2024-10-24,32618.855481326897
2024-10-25,32388.109362033712
2024-10-28,32339.787037821618
2024-10-29,32327.161465394973
2024-10-30,32480.90009761149
2024-10-31,32049.064198044765
2024-11-01,31794.321304633213
2024-11-04,31867.42765530303
2024-11-05,32025.61931905121
2024-11-06,32209.73564575243
2024-11-07,32796.657482250856
2024-11-08,33311.13342123589
2024-11-11,33363.69955360434
2024-11-12,33101.09091929783
2024-11-13,33160.467483498796
2024-11-14,32861.97729896794
2024-11-15,33759.822305788664
2024-11-18,33466.25492735444
2024-11-19,33978.70513344755
2024-11-20,33801.55863181484
2024-11-21,33877.842277808544
2024-11-22,34301.221366623235
2024-11-25,33921.7086775508
2024-11-26,34662.094454604565
2024-11-27,34782.504781564814
2024-11-29,34738.71821260656
2024-12-02,34001.93353199555
2024-12-03,34312.60575046476
2024-12-04,34380.51744971094
2024-12-05,34471.08948553572
2024-12-06,34733.78056721329
2024-12-09,33925.06740293884
2024-12-10,33784.22802811426
2024-12-11,33857.777111756695
2024-12-12,33848.92718291678
2024-12-13,34265.12658216598
2024-12-16,34202.47987194921
2024-12-17,34188.03347269529
2024-12-18,33197.05606662916
2024-12-19,33158.98015022193
2024-12-20,33854.61069538927
2024-12-23,33914.16686329578
2024-12-24,34379.88144864177
2024-12-26,34330.21813573526
2024-12-27,33733.31967990689
2024-12-30,33467.013061700425
2024-12-31,33481.954572357616
2025-01-02,33203.65783500741
2025-01-03,33893.86329160399
2025-01-06,33252.715334585264
2025-01-07,32661.339762777297
2025-01-08,32913.03831387164
2025-01-10,32612.4504759969
2025-01-13,32452.14294217401
2025-01-14,32686.826203627832
2025-01-15,32894.32438299296
2025-01-16,33349.59800153496
2025-01-17,33737.34671855171
2025-01-21,34640.969004075436
2025-01-22,34613.66491494325
2025-01-23,35034.68345977576
2025-01-24,35827.96956710086
2025-01-27,35915.64300833928
2025-01-28,36169.355870815576
2025-01-29,35773.43949084299
2025-01-30,36354.05131899641
2025-01-31,36335.50523713049
2025-02-03,36797.852473360086
2025-02-04,37652.671143404885
2025-02-05,38024.37841106756
2025-02-06,38315.29661416613
2025-02-07,38151.26584112258
2025-02-10,38775.70100410223
2025-02-11,38578.70844749932
2025-02-12,38934.639802676254
2025-02-13,39384.00245429744
2025-02-14,39202.21589202636
2025-02-18,39575.9045169016
2025-02-19,39021.081080082084
2025-02-20,37753.949753479734
2025-02-21,37174.353065126095
2025-02-24,36735.660906774996
2025-02-25,37208.55292749451
2025-02-26,37007.24084404907
2025-02-27,37236.138207359785
2025-02-28,37899.820983639955
2025-03-03,37673.63969864536
2025-03-04,36793.248229554476
2025-03-05,37150.58954089961
2025-03-06,36072.79323671608
2025-03-07,36004.50374439715
2025-03-10,35004.118693765326
2025-03-11,34408.181720030654
2025-03-12,34426.63102927917
2025-03-13,33913.22287285685
2025-03-14,34472.73325522854
2025-03-17,34924.78898573289
2025-03-18,34605.687468598255
2025-03-19,35107.62591606173
2025-03-20,35076.25510589953
2025-03-21,35001.77790479319
2025-03-24,35929.7883971368
2025-03-25,35674.7115613789
2025-03-26,35533.22676268914
2025-03-27,35871.32814069781
2025-03-28,35193.322607084585
2025-03-31,35927.56476982267
2025-04-01,35778.46983990213
2025-04-02,35983.39521928958
2025-04-03,35106.466112547554
2025-04-04,32561.032680777884
2025-04-07,32722.710524367838
2025-04-08,32214.001857993237
2025-04-09,35219.347411239134
2025-04-10,34680.09945322663
2025-04-11,35497.63562730537
2025-04-14,35979.527062027024
2025-04-15,36159.59165446895
2025-04-16,35345.13131944579
2025-04-17,35491.54436644066
2025-04-21,34660.32782911642
2025-04-22,35794.38941395568
2025-04-23,36263.59298726688
2025-04-24,36713.05367355497
2025-04-25,36786.94158081198
2025-04-28,37027.3428775853
2025-04-29,37436.19155489483
2025-04-30,37920.70854160923
2025-05-01,37692.864059129904
2025-05-02,38662.91173803591
2025-05-05,37210.434247733865
2025-05-06,36567.9692335081
2025-05-07,37038.15149457529
2025-05-08,37125.16519149911
2025-05-09,37033.72379805653
2025-05-12,36896.80073763497
2025-05-13,37425.725796634586
2025-05-14,37220.1529140909
2025-05-15,37499.38539769989
2025-05-16,37979.92667091448
2025-05-19,37747.79692280479
2025-05-20,37549.33386085646
2025-05-21,37262.066963351725
2025-05-22,37133.35434268218
2025-05-23,37156.21059504946
2025-05-27,37608.05200011053
2025-05-28,37325.542278056346
2025-05-29,37232.39985447639
2025-05-30,37719.099819466515
2025-06-02,37761.79766204904
2025-06-03,37577.009176396765
2025-06-04,37274.73781705872
2025-06-05,36790.01222355893
2025-06-06,37299.91636710736
2025-06-09,37366.46704607267
2025-06-10,37151.03227065234
2025-06-11,37292.02905356685
2025-06-12,37304.03923067959
2025-06-13,37255.24674769726
2025-06-16,37654.755896722345
2025-06-17,37165.82667797957
2025-06-18,37333.45150480175
2025-06-20,37264.3971579858
2025-06-23,37675.0046003513
2025-06-24,38269.531219754936
2025-06-25,37893.25654882109
2025-06-26,38125.07798576735
2025-06-27,37658.1283163827
2025-06-30,38029.519081894934
2025-07-01,37625.564354032445
2025-07-02,37209.44389025439
2025-07-03,37606.38963430871
2025-07-07,37448.507108247184
2025-07-08,37347.629513297885
2025-07-09,37661.33323256679
2025-07-10,37334.87209000101
2025-07-11,37167.0282467412
2025-07-14,37627.56690236239
2025-07-15,37305.97832910262
2025-07-16,37394.93854449864
2025-07-17,37800.63415985252
2025-07-18,37335.13928816546
2025-07-21,37455.82261141367
2025-07-22,37195.53142639196
2025-07-23,37559.708561684885
2025-07-24,37505.289641891664
2025-07-25,37841.48166904098
2025-07-28,37352.50864654295
2025-07-29,36908.4787055223
2025-07-30,37709.62807512529
2025-07-31,37686.45382607071
2025-08-01,37284.092847643384
