,AAPL,MSFT,AMZN,PLTR,ORCL,HOOD,VOO,NVDA
2022-03-07,156.392882771962,270.921372784837,137.453,11.11,70.7537427291282,11.42,366.060541211634,21.3160146589105
2022-03-08,154.566826513607,267.949018259285,136.0145,11.04,69.8112480399216,11.75,363.298070905039,21.4777416341233
2022-03-09,159.976272741313,280.236693013608,139.279,11.65,72.448329140025,12.42,372.980956515782,22.9752136268343
2022-03-10,155.627117244265,277.41004214127,146.8175,11.87,72.9719373006953,12.05,371.319677121782,22.6198136072309
2022-03-11,151.906282180199,272.04814770302,145.5245,11.39,74.0857946606668,11.02,366.582657592605,22.0627540259424
2022-03-14,147.871286899641,268.522119295257,141.853,10.5,73.37178353248,10.65,363.905624511988,21.2940517363507
2022-03-15,152.259712423751,278.925360134688,147.3665,10.77,76.732395909146,11.04,371.889258628297,22.9342827257002
2022-03-16,156.677590468157,285.957989796451,153.104,11.79,76.1231064130933,12.78,380.205148623405,24.4547159556328
2022-03-17,157.688793664988,286.764216677564,157.239,12.32,76.732395909146,13.39,384.856730926606,24.7242609143208
2022-03-18,160.987475938144,291.824990232507,161.2505,12.82,77.7605719337351,13.44,389.109606175246,26.4084177487898
2022-03-21,162.361926885292,290.591365968634,161.4915,12.59,77.0751212506757,13.05,389.128592225463,26.6889441687576
2022-03-22,165.739149212571,295.351018640269,164.889,13.27,77.874813714245,13.42,393.647272177143,26.4792980897781
2022-03-23,167.103782652954,290.911914005703,163.408,13.18,76.5324727932537,13.08,388.577996769166,25.5907980407696
2022-03-24,170.893340264378,295.389872947793,163.6495,13.39,78.2937002427813,12.96,394.33428240425,28.1025577298769
2022-03-25,171.531478204125,294.981902718795,164.7735,12.97,77.8081726756142,12.39,396.334432138681,27.6453296147691
2022-03-28,172.395418799476,301.800833689178,168.9905,13.42,79.5884404218934,12.81,399.067970109069,28.1714414415416
2022-03-29,175.694101072632,306.375928400077,169.315,14.2,80.2453306598253,15.91,404.11596705787,28.6077049487514
2022-03-30,174.525817767556,304.870323983539,166.301,13.88,79.3599568608736,14.56,401.601493106015,27.6433329854455
2022-03-31,171.423485629707,299.479288814646,162.9975,13.73,78.7601875131967,13.51,395.429602496915,27.2400138620753
2022-04-01,171.128960426746,300.557495848425,163.56,13.83,78.0747368301373,13.5,396.524922589579,26.6669812461979
2022-04-04,175.183590720834,305.948531017318,168.3465,14.63,80.0358873955571,13.83,399.887079047931,27.313889147049
2022-04-05,171.865273434147,301.975678073034,164.055,13.89,78.960110629089,13.03,394.943851847124,25.8872974953263
2022-04-06,168.69421874894,290.921627582584,158.756,13.0,78.1794584622714,12.51,390.943552378263,24.3658659507319
2022-04-07,168.998561458666,292.73806645931,157.7845,12.84,77.9319346044999,12.07,392.915128545059,24.1672013330323
2022-04-08,166.98597257177,288.46409263172,154.4605,12.7,77.358484018742,11.24,391.962676290568,23.0800366663241
2022-04-11,162.72517463561,277.0894941042,151.122,12.66,76.2306978667515,11.35,385.17169171605,21.8800624428317
2022-04-12,164.600318427791,273.981149502316,150.7875,12.46,75.8197249469583,11.43,383.762062379403,21.4677584875052
2022-04-13,167.290315281496,279.38189824809,155.541,12.9,76.2211403569888,11.89,388.095720137336,22.1655804361086
2022-04-14,162.273569324404,271.815021857878,151.7065,12.42,75.9344150641099,11.38,383.381081477607,21.2221730807006
2022-04-18,162.057584175566,272.48525866266,152.785,12.15,74.7588413633062,10.99,383.447753135421,21.7462882781495
2022-04-19,164.345063251892,277.128348411724,158.1155,12.91,76.0395476714988,11.56,389.572021131797,22.1605888627995
2022-04-20,164.178165636881,278.157987561098,153.998,12.79,76.737245884171,10.71,389.276760932905,21.4457955649455
2022-04-21,163.382947588888,272.766952392205,148.296,12.33,75.9630875933978,10.44,383.504900270691,20.1489848192577
2022-04-22,158.837441956533,266.181147266964,144.35,11.96,72.8377819010172,10.26,373.037449993838,19.4821106251704
2022-04-25,159.907550193956,272.679530200277,146.074,12.11,73.5737101527398,10.39,375.075697818448,19.8684583992898
2022-04-26,153.938506080625,262.480274475345,139.391,11.12,71.2130052413698,10.0,364.351085432882,18.7563358660365
2022-04-27,153.712703425022,275.107924420499,138.167,10.56,71.4519429854356,9.51,365.294013164828,18.3839644971823
2022-04-28,160.653680708122,281.334327201148,144.5965,10.95,72.7708793326787,10.09,374.447079330484,19.748660639873
2022-04-29,154.77299415568,269.571185598393,124.2815,10.4,70.1521216577176,9.805,360.693668775638,18.5157420325409
2022-05-02,155.077336865405,276.32212153061,124.5,10.74,70.7255722434755,10.48,362.960505141326,19.5000802890829
2022-05-03,156.569597893738,273.709169349651,124.2535,10.55,70.0469890503287,10.1,364.532051361236,19.5689640007476
2022-05-04,162.990247318274,281.674302391979,125.9285,10.98,71.882030924754,10.9,375.590022035873,20.2997303331906
2022-05-05,153.909053560329,269.406054791418,116.407,10.12,69.5786710719597,10.61,362.398558311176,18.8122414870977
2022-05-06,154.635549060965,266.861097648626,114.7725,9.48,69.2823882693181,10.12,360.122197422943,18.6435263092522
2022-05-09,149.50331631619,257.001817114525,108.789,7.46,68.3744248418681,9.5,348.502279918157,16.9214335176346
2022-05-10,151.912122872645,261.780896939921,108.859,7.29,69.3206183083687,9.27,349.397585037378,17.5653464745003
2022-05-11,144.036800212559,253.087245631527,105.372,6.71,67.8869918439739,8.15,343.768592213338,16.6019728258562
2022-05-12,140.163045995239,248.036185653465,106.9305,7.34,67.6002665510949,8.56,343.50190558208,16.1477396547339
2022-05-13,144.6365438858,253.640919513738,113.055,8.34,68.0207969806507,10.69,351.607274267796,17.6761594019609
2022-05-16,143.092941316969,254.010035435211,110.8105,8.04,66.6254005553065,10.11,350.350037291869,17.2349043214421
2022-05-17,146.730730810392,259.177658335844,115.3685,8.36,68.6993801737976,10.06,357.36008588492,18.1463656076722
2022-05-18,138.45230174698,247.404803156208,107.1125,8.01,65.2777916787754,9.73,343.206645383188,16.9094537416929
2022-05-19,135.040645113959,246.489498862415,107.319,8.31,64.0735454486838,10.21,340.911235449866,17.095140268789
2022-05-20,135.276609837857,245.924736638586,107.591,8.08,65.5931895009422,10.08,340.99695615277,16.6658649642119
2022-05-23,140.703798487504,253.802195933035,107.557,8.01,66.9407983774733,10.06,347.464106960762,16.8695211552206
2022-05-24,138.000036026176,252.799256121752,104.1,7.55,65.9754898914475,9.11,344.959157531451,16.1267750468359
2022-05-25,138.157345842108,255.623067240899,106.775,7.96,66.7400906724581,9.23,347.835563340013,16.9463913841797
2022-05-26,141.362533341719,258.914267786664,111.0775,8.36,68.4891149590197,9.28,354.750366707616,17.820915027923
2022-05-27,147.124005350221,266.061431102024,115.1465,8.85,69.5595560524344,10.38,363.646270764559,18.779297103258
2022-05-31,146.337456270562,264.72742378022,120.2095,8.68,68.7376102128481,10.06,361.627071985039,18.6405313652668
2022-06-01,146.209642045118,265.262974164886,121.684,8.46,68.4317699004439,9.37,358.598273815758,18.2891246043106
2022-06-02,148.667607919052,267.366226584664,125.511,9.3,69.9036264038892,9.7,365.408307435367,19.5589808541296
2022-06-03,142.935631501037,262.926027031798,122.35,8.94,68.6133625859339,9.17,359.49357893498,18.6884504690336
2022-06-06,143.682853126713,261.689392507206,124.79,8.98,69.7411487379244,9.11,360.474604757105,18.7543392367128
2022-06-07,146.209642045118,265.340872402655,123.0,9.13,69.4735384645708,8.72,363.998678098721,18.8941032893659
2022-06-08,145.472252282937,263.305780940925,121.18,9.18,68.221504685666,8.38,360.017427674949,18.6205650720307
2022-06-09,140.241700903205,257.833429737611,116.15,8.68,66.1570825769375,8.03,351.550127132527,18.0214477917208
2022-06-10,134.824344117053,246.343439666597,109.65,8.26,64.1691205463101,7.81,341.235069216392,16.9490278599661
2022-06-13,129.662615781791,235.895338525751,103.67,7.64,61.2158500296569,7.23,328.081703581875,15.6239801416808
2022-06-14,130.527819769416,238.066751903579,102.31,7.82,67.5907090413323,7.23,327.262594643013,15.8127020849784
2022-06-15,133.152927322778,245.14575426089,107.67,8.12,66.6158430455438,7.05,331.948659735108,16.5026854861353
2022-06-16,127.873216625566,238.534141330196,103.66,7.67,65.6696495790433,6.89,321.043081421189,15.5780478168571
2022-06-17,129.347996149927,241.143732295477,106.22,8.24,64.7234561125427,7.19,321.881239405141,15.8566373522011
2022-06-21,133.58552931659,247.073735645687,108.68,8.71,64.6852260734922,7.55,329.767544072324,16.5416281093554
2022-06-22,133.074272414812,246.479761582694,108.95,9.01,63.5861124507896,7.49,329.072253926546,16.335931176449
2022-06-23,135.945176555567,252.059222862941,112.44,9.46,64.6374385246791,7.98,332.529655610347,16.2011297883793
2022-06-24,139.278178280622,260.66697813648,116.46,10.19,67.571594021807,8.0,342.882811616661,17.1008042376446
2022-06-27,139.278178280622,257.930802534823,113.22,9.62,67.2944262386907,9.12,341.597001073099,16.8441823359119
2022-06-28,135.129131885421,249.741750289295,107.4,9.31,65.5454019521291,8.865,334.215496100796,15.9584872898538
2022-06-29,136.889035451158,253.422442023908,108.92,9.23,66.1475250671749,8.47,334.379413133794,15.5191346176266
2022-06-30,134.421237713728,250.082555079537,106.21,9.07,66.7783207115086,8.22,331.739877668031,15.1366980870288
2022-07-01,136.594079546286,252.760307002867,109.56,9.27,67.7340716877718,8.18,335.144495877493,14.5016337699003
2022-07-05,139.179859645665,255.944397471699,113.5,10.07,68.8045127811865,8.4,335.73743500386,14.9419849709281
2022-07-06,140.516993081085,259.216123458021,114.33,9.8,68.4891149590197,8.63,336.952003859483,15.1077407518138
2022-07-07,143.889322260123,261.348587716964,116.33,10.18,68.6515926249844,9.02,341.89635109064,15.8346697185898
2022-07-08,144.567720841329,260.628029017595,115.54,10.17,68.6898226640349,9.0,341.695516870418,15.8146991425794
2022-07-11,142.434206462754,257.560785905418,111.75,9.56,68.7089376835602,8.34,337.831849014737,15.1297083854252
2022-07-12,143.407560948832,247.005574687639,109.22,9.49,67.5953095193443,8.4,334.714136834162,15.059811369389
2022-07-13,143.04378199949,246.080533114125,110.4,9.28,67.2305002931357,8.36,333.155280743875,15.1416907310314
2022-07-14,145.97367732122,247.404803156208,110.63,8.9,66.6736862110278,8.24,332.27543558862,15.3493847215388
2022-07-15,147.645094115495,249.975445002604,113.55,9.04,67.9121175315781,8.41,338.558677621251,15.7388109537402
2022-07-18,144.597216431817,247.570336911468,113.76,9.03,67.403304663445,8.62,335.756562072452,16.0773122171153
2022-07-19,148.461138785642,252.711620604261,118.21,9.34,69.3521539508228,9.03,344.870610256771,16.9670013783754
2022-07-20,150.466838938772,255.379635247869,122.77,10.11,69.6881624486466,9.41,347.079786679203,17.7808023507963
2022-07-21,152.737999406287,257.882116136217,124.63,10.49,71.5602097936646,9.41,350.589603765923,18.0234448493218
2022-07-22,151.499184605824,253.51981482112,122.42,9.84,71.9058185342834,9.08,347.395383310979,17.2935202961443
2022-07-25,150.37835216731,252.030011023777,121.14,9.68,71.8674175631035,8.89,347.739670545643,16.998954299992
2022-07-26,149.051050595386,245.282076176987,114.81,9.4,71.0705974111214,8.43,343.569969592482,16.5086766589384
2022-07-27,154.153787749674,261.679655227485,120.97,10.02,72.8370420853949,8.9,352.569255365245,17.7638273611875
2022-07-28,154.704372105435,269.148148773644,122.28,10.13,73.9602704924057,9.11,357.025862347294,17.9575419484877
2022-07-29,159.777613669236,273.364390892923,134.95,10.35,74.7282899160029,9.05,362.257115607338,18.1362786037802
2022-08-01,158.794427319662,270.706113529035,135.39,10.47,74.3442802042043,9.04,361.166872697566,18.4138696103238
2022-08-02,157.319647795301,267.599921297973,134.16,10.92,73.2978537395532,9.23,358.833370329284,18.4987445583677
2022-08-03,163.336748254693,275.04894028469,139.52,11.2,74.2770785046396,10.31,364.437601426881,18.8652046281572
2022-08-04,163.022128622829,276.197939291791,142.57,11.32,74.3058792330245,10.88,364.150695397994,19.1867309019235
2022-08-05,162.795995762427,275.477380592423,140.8,11.45,74.2578780190496,10.4,363.395176188591,18.9610633930068
2022-08-08,162.32340986605,272.955425144632,139.41,9.82,73.4130566530928,10.68,363.070016022519,17.7668229475891
2022-08-09,162.372637563589,274.88340652943,137.83,9.25,73.7010639369417,10.1,361.635485878082,17.060863085624
2022-08-10,166.625910630984,281.563180418172,142.69,9.59,74.440282632154,10.58,369.209805040706,18.0703757029461
2022-08-11,165.887495167895,279.479402557835,140.64,9.42,74.0754734059453,10.51,369.209805040706,17.915603738866
2022-08-12,169.441734930231,284.240932341501,143.55,9.91,75.9859217221432,10.93,375.531301210521,18.6814753288622
2022-08-15,170.514898736588,285.759947978008,143.18,9.91,75.9475207509634,11.01,377.13797497229,19.004000131429
2022-08-16,170.357370104462,285.019914719197,144.78,9.74,76.3411307055569,10.9,377.797858838731,18.85122522495
2022-08-17,171.853892109656,284.270144180665,142.1,9.43,76.0819241500929,10.42,375.215704578745,18.308025557469
2022-08-18,171.460070529342,283.147973832567,142.3,9.15,76.1491258496576,10.17,376.372892228591,18.7453811720952
2022-08-19,168.870693638776,279.22525661574,138.23,8.51,75.51550982519,9.26,371.179893105732,17.822740560418
2022-08-22,164.981705533172,271.028534073114,133.22,8.07,73.4034564102978,9.04,363.356922051406,17.0089395879971
2022-08-23,164.646957189905,269.750235676586,133.62,8.01,73.355455196323,9.18,362.496203964744,17.155723321673
2022-08-24,164.94232337514,269.115965479835,133.8,8.1,73.1250493692438,9.32,363.596010408812,17.1966630024942
2022-08-25,167.403708252105,272.101914406077,137.28,8.42,73.8162668504813,9.81,368.89420840893,17.8866464036511
2022-08-26,161.092717427568,261.602303149095,130.75,7.94,71.6658124644092,9.38,356.251216069298,16.2360782963974
2022-08-29,158.887316577808,258.811514283392,129.79,7.81,71.2242012958409,9.38,353.898586632423,15.7777535769603
2022-08-30,156.455468319367,256.606205599305,128.73,7.79,71.1762000818661,9.47,350.054045845334,15.4452434863884
2022-08-31,154.791572142539,255.142505145264,126.77,7.72,71.185800324661,9.55,347.299747968016,15.0717937149952
2022-09-01,155.52014206612,254.098398821382,127.82,7.49,72.2898282460819,9.63,348.370863809195,13.9164958927977
2022-09-02,153.403351071931,249.863425507693,127.51,7.4,71.6946131927941,9.45,344.717593708031,13.6269225406479
2022-09-06,152.143122014925,247.121426657124,126.11,7.28,70.8785925552222,9.57,343.560406058186,13.4451902989539
2022-09-07,153.551034164549,251.84430012216,129.48,7.39,71.5122085796898,9.85,349.719322144965,13.6978180854846
2022-09-08,152.07420323837,252.263894252319,129.82,7.53,71.6658124644092,10.1,352.005006841767,13.9734924176702
2022-09-09,154.939255235157,258.060148050318,133.27,7.79,72.8754430565748,10.6,357.437094322032,14.3700239751981
2022-09-12,160.905652176919,260.197150713217,136.45,8.01,73.9986714635856,11.01,361.367706917788,14.4878847404079
2022-09-13,151.463779788883,245.89191827573,126.82,7.48,73.0002462129093,10.41,345.607002397581,13.1155059997446
2022-09-14,152.911074096538,246.11635234535,128.55,7.63,69.2369510372832,10.78,346.898079527574,13.1125095396122
2022-09-15,150.016485481228,239.441878274926,126.28,8.01,67.4321053918299,11.25,343.024848137596,12.9137443508262
2022-09-16,148.372280383416,238.817366081202,123.53,7.78,66.07847115774,10.25,340.327931466056,13.1824269427028
2022-09-19,152.093894317386,238.60269001461,124.66,7.86,66.3088769848191,10.26,342.93877632893,13.3662098308265
2022-09-20,154.476514878288,236.582783388034,122.19,7.62,65.3872536765025,9.94,339.075108473248,13.1604529017314
2022-09-21,151.345633314789,233.167482328607,118.54,7.69,64.0816206563874,9.92,333.107463072393,13.2453526054843
2022-09-22,150.380770443019,235.148356943075,117.31,7.37,63.3904031751499,9.65,330.295783989298,12.5461785745787
2022-09-23,148.106450816704,232.162408016833,113.78,7.4,61.9695672414952,9.44,324.806315303256,12.5012316725919
2022-09-26,148.441199159971,231.703781874567,115.15,7.53,60.9135405340491,9.24,321.659912519792,12.2135714998764
2022-09-27,149.415907571249,230.688949559766,114.41,7.63,59.9247155261678,9.61,320.751376761649,12.3983532080443
2022-09-28,147.52556398574,235.236178970317,118.01,7.94,60.5487313078405,10.01,327.02429017724,12.7209720823051
2022-09-29,140.279246907957,231.752571889702,114.8,8.08,58.9454907610814,9.77,320.20488093071,12.2055809395232
2022-09-30,136.065355998594,227.263890497312,113.0,8.13,58.6286827488476,10.1,315.325641638827,12.124676515947
2022-10-03,140.249710289433,234.914164870429,115.88,8.24,60.5583315506354,10.1,323.662609562754,12.4972363924153
2022-10-04,143.843332209801,242.857179334353,121.09,8.46,63.0639949201211,10.82,333.48832175881,13.1514635213341
2022-10-05,144.138698395037,243.169435431215,120.95,8.42,63.9760179856428,10.76,332.912033653469,13.1934139631884
2022-10-06,143.183681062775,240.817756701724,120.3,8.47,62.6895854511175,11.17,329.406281012648,13.1145071797005
2022-10-07,137.926162965579,228.571462902921,114.56,8.15,60.7599366493297,10.8,320.156856921932,12.0617508531655
2022-10-10,138.251065769338,223.70221939248,113.67,8.06,60.0687191680922,10.52,317.765261284769,11.6562299152403
2022-10-11,136.833308080207,219.955146230138,112.21,8.04,60.2223230528117,10.44,315.671414502032,11.5723290315316
2022-10-12,136.203193551704,220.286918333053,112.9,8.07,61.5443000209634,10.66,314.691724722953,11.4864305077346
2022-10-13,140.781369422857,228.571462902921,112.53,8.08,62.9145243237193,10.63,322.932644629322,11.945887728044
2022-10-14,136.242575709735,223.028917183622,106.9,7.53,62.0557217677667,9.89,315.661809700276,11.2137526356815
2022-10-17,140.210328131402,231.781845898782,113.79,7.94,64.6707273033078,10.21,323.681819166265,11.8739726848652
2022-10-18,141.529630425455,232.728372192395,116.36,8.16,64.6803767702286,10.44,327.494925463268,11.9528794683531
2022-10-19,141.637931360041,230.757255580954,115.07,7.91,63.975965685009,10.11,325.228192248929,12.0367803520617
2022-10-20,141.175191003172,230.435241481065,115.25,8.04,66.8225584266497,9.83,322.558057360851,12.1796116183753
2022-10-21,144.995260332221,236.260769288146,119.32,8.29,70.1516245143312,10.14,330.309132377681,12.4512906703843
2022-10-24,147.141587944934,241.266624840963,119.82,8.27,70.3639127865891,10.21,334.333544313309,12.5841337362564
2022-10-25,149.986948862704,244.594103873148,120.6,8.66,70.5762010588471,10.83,339.769862107021,13.2453526054843
2022-10-26,147.043132549855,225.722126019056,115.66,8.57,72.1973115015441,11.08,337.234194443523,12.8807832893692
2022-10-27,142.56341207378,221.262718635747,110.96,8.6,72.5157439099311,11.16,335.428491713456,13.1604529017314
2022-10-28,153.334432295376,230.162017396311,103.41,8.64,74.6482760994314,11.5,343.256405144332,13.8176764907827
2022-10-31,150.97150281349,226.512524264238,102.44,8.79,75.3333882508093,11.68,340.922438317702,13.4810741359039
2022-11-01,148.323052685876,222.648355065571,96.79,8.65,74.407039426411,11.92,339.548951666641,13.5270198579348
2022-11-02,142.78985948246,214.773646622835,92.12,8.22,72.4867955091686,11.4,330.885420483022,13.2034021636299
2022-11-03,136.734852685128,209.065214852078,89.3,8.08,72.3999503068813,12.33,327.360458238689,13.4051638125484
2022-11-04,136.469023118416,216.03242901331,90.98,7.93,73.3359485982004,12.28,332.153254314771,14.1392965449993
2022-11-07,137.001565917115,222.355614974763,90.53,7.02,74.0500091503408,12.03,335.342048497655,14.2841254514011
2022-11-08,137.573556330532,223.331415277457,89.98,7.21,72.988567789051,9.74,337.166960831233,14.5847702846905
2022-11-09,133.007494926873,219.076925957713,86.14,6.98,73.0078667228927,8.4,330.280317972414,13.7597449282219
2022-11-10,144.841779342403,237.099957548462,96.63,7.64,74.4649362279359,9.27,348.356554876595,15.7314156953757
2022-11-11,147.632698083732,241.130012798586,100.79,8.41,75.0149558424224,10.47,351.689421085815,16.3077348608507
2022-11-14,146.232307761228,235.70456311561,98.49,8.1,75.7772637291668,9.56,348.865609369646,16.2757726194379
2022-11-15,147.968002808839,236.114399242742,98.94,8.34,76.4044790790199,10.15,351.747049896349,16.6463348558179
2022-11-16,146.735264848888,236.543751375927,97.12,8.06,77.0895912303978,9.32,349.076915008271,15.8912269024398
2022-11-17,148.638612259052,236.494824111753,94.85,7.62,76.4237780128615,9.47,348.068410823925,15.6585018321527
2022-11-18,149.20074076879,236.044693281351,94.14,7.39,76.9351997596647,9.19,349.605179104833,15.3908180603203
2022-11-21,145.966036361878,236.856885866641,92.46,7.19,77.022044961952,8.85,348.375764480107,15.2989266162584
2022-11-22,148.106069460353,239.772950811415,93.2,7.22,79.2414223537397,9.09,353.014883728098,16.0190758680911
2022-11-23,148.983778887838,242.268241284292,94.13,7.37,79.6659988982556,9.46,355.223988131903,16.4995083093277
2022-11-25,146.064655398674,242.180172208779,93.41,7.28,79.8203903689887,9.39,355.185568924881,16.2508021183341
2022-11-28,142.228374867307,236.573107734431,93.95,7.16,78.5370112685201,9.19,349.56675989781,15.8083248387753
2022-11-29,139.220494245026,235.173787979053,92.42,7.08,78.0159400547961,9.18,348.952052585447,15.6205466704749
2022-11-30,145.985760169238,249.66604362741,96.54,7.5,80.1195238435339,9.59,359.690220948292,16.9070268873412
2022-12-01,146.261893472267,249.225698249844,95.5,7.86,81.1616662709821,9.87,359.738244957071,17.1188267868931
2022-12-02,145.768798288286,249.548618193393,94.13,7.66,80.428306785,9.99,359.219585662264,16.860071249233
2022-12-05,144.605093654092,244.832029927013,91.01,7.19,76.6457157520402,9.67,352.822787692984,16.5943223186632
2022-12-06,140.936465485278,239.861019886928,88.25,6.99,76.1439434721578,9.39,347.722637960721,15.9719103496971
2022-12-07,138.993670460395,239.127110924317,88.46,7.07,76.0185004021872,9.26,347.050301837823,16.104784814982
2022-12-08,140.680055989608,242.092103133265,90.35,7.12,77.2632816349724,9.52,349.787670338191,17.1527946953118
2022-12-09,140.196822709308,240.154583471973,89.09,7.11,77.0606428296353,9.31,347.232793071181,16.9849532654782
2022-12-12,142.494646266656,247.092469531855,90.55,7.29,78.4308671323912,9.58,352.18887077711,17.5184492388778
2022-12-13,143.461112827258,251.407854232007,92.49,7.5,77.7361055140924,9.35,354.791772052898,18.0549423806672
2022-12-14,141.232322595666,251.701417817052,91.58,7.35,78.9519383461152,9.09,352.649901261382,17.6573180409424
2022-12-15,134.614985226649,243.66756103967,88.45,7.01,77.2632816349724,8.67,343.976765276007,16.9359995151101
2022-12-16,132.652466394407,239.440245415031,87.86,6.9,76.7904577558525,8.61,339.875514926334,16.5553591295947
2022-12-19,130.542019006971,235.291213413071,84.92,6.35,77.6782087125675,8.2,336.946050390853,16.2386583363969
2022-12-20,130.472985681214,236.61224954577,85.19,6.31,78.1027852570834,8.1,337.456737700202,16.0698178504334
2022-12-21,133.579485340291,239.185823641326,86.77,6.5,78.6431554046491,8.17,342.504064431612,16.4854252004974
2022-12-22,130.403952355457,233.079701072403,83.79,6.32,77.6685592456467,7.99,337.688354988068,15.324521977482
2022-12-23,130.039061919311,233.608115525483,85.25,6.29,78.0159400547961,7.95,339.579896172306,15.1916475121971
2022-12-27,128.234333545943,231.876090373721,83.04,6.0,78.1413831247667,7.7,338.228795326422,14.1076716111886
2022-12-28,124.29943397778,229.498225334862,81.82,6.07,77.5141677749137,7.7,334.078985585492,14.0227518401419
2022-12-29,127.8201335914,235.83919877182,84.18,6.4,78.546660735441,8.05,340.004527866726,14.5892166658302
2022-12-30,128.135714509147,234.674729884477,84.0,6.42,78.8747426107487,8.14,339.068407994935,14.6002062832597
2023-01-03,123.342829320858,234.439879016442,85.82,6.39,80.7853370610702,8.08,337.76556075069,14.3014885004012
2023-01-04,124.615014895527,224.184724445558,85.14,6.58,81.5186965470522,8.36,340.197542273281,14.7350788608046
2023-01-05,123.293519802459,217.54040197072,83.12,6.32,81.3546556093984,8.11,336.4820149471,14.2515356939031
2023-01-06,127.829995495079,220.104190613441,86.08,6.4,82.6573336437085,8.25,344.135036167001,14.8449750351004
2023-01-09,128.352676390098,222.247204784265,87.36,6.5,83.6994760711566,8.55,343.884117438479,15.6132491990409
2023-01-10,128.924666803516,223.940088124688,89.87,6.7,83.7769576504866,8.72,346.335400401726,15.8939839715601
2023-01-11,131.646552219087,230.711621486378,95.09,6.98,85.8108491078972,8.76,350.755430311832,15.9858971355166
2023-01-12,131.567656989651,233.392835563117,95.27,7.01,85.9851826613895,9.04,352.067928276406,16.495415761797
2023-01-13,132.899013986398,234.097388167223,98.12,6.96,86.3919609528717,9.32,353.438330562945,16.8830495402221
2023-01-17,134.062718620591,235.193358884722,96.05,7.07,85.8108491078972,9.52,352.897890224592,17.6852916125814
2023-01-18,133.34279965198,230.750763297718,95.46,6.9,83.9803467962276,9.31,347.165362349912,17.3605983703438
2023-01-19,133.401971074058,226.95400759781,93.68,6.73,83.234586595177,9.05,344.665825785026,16.7491760188073
2023-01-20,135.966066030756,235.06614799787,97.25,7.02,84.5033474567046,9.52,351.006349040354,17.8221623023861
2023-01-23,139.161322822949,237.375514866886,97.52,7.38,86.1692014122981,9.71,355.281618145544,19.1748843023542
2023-01-24,140.561713145453,236.847100413806,96.32,7.02,86.8762208236837,9.71,354.905240052762,19.2468163437114
2023-01-25,139.900965598919,235.447780658428,97.18,7.22,86.8181096391863,9.69,355.030699417023,19.3047615992492
2023-01-26,141.971965371637,242.679230303354,99.22,7.24,87.0021283900949,9.64,358.823432505826,19.7833094855009
2023-01-27,143.91476039652,242.835797548711,102.24,7.55,86.1885718071306,10.39,359.846408860567,20.3457780866693
2023-01-30,141.025222618395,237.502725753738,100.55,7.37,84.6001994308671,10.15,355.349173187838,19.1439135623254
2023-01-31,142.297408193064,242.493306699493,103.13,7.78,85.6752563440698,10.41,360.396499919248,19.518559611061
2023-02-01,143.421665212539,247.32732039989,105.15,8.2,87.2152027332522,10.78,364.343644533295,20.9232325297871
2023-02-02,148.737231295848,258.923082009143,112.91,8.99,86.566294506364,11.14,369.564684230604,21.6885095253377
2023-02-03,152.366411849944,252.807173987385,103.39,8.41,86.7987392443538,10.74,365.617539616557,21.0800843421911
2023-02-06,149.634664530692,251.261072439485,102.18,8.31,85.7430527259835,10.6,363.504031864781,21.0690947247615
2023-02-07,152.514340405138,261.819576048248,102.11,8.33,84.9779221301005,10.55,368.194281944065,22.15207156964
2023-02-08,149.822040700605,261.007383462958,100.05,8.22,83.9609764013951,10.47,364.160280847068,22.1840413657987
2023-02-09,148.786540814246,257.964107631332,98.24,7.95,83.9222356117302,10.08,361.043098181207,22.3159167749537
2023-02-10,149.151431250392,257.455264083921,97.61,7.51,84.396810285126,9.98,361.921313731032,21.2449286036348
2023-02-13,151.956477702621,265.498906314137,99.54,7.61,86.605035296029,9.92,366.100075632944,21.7674349596047
2023-02-14,151.314477634329,266.330669805096,99.7,9.22,86.285423781293,10.06,365.964965548356,22.9493183613494
2023-02-15,153.418262473501,264.207226539942,101.16,10.11,85.5590339750749,10.63,367.190607029979,22.7425137424473
2023-02-16,151.818200764835,257.17334188863,98.15,9.71,84.958551735268,10.34,362.085375976603,21.9812329714165
2023-02-17,150.672477566037,253.160986487812,97.2,9.2,84.5324030489534,10.35,361.149256104812,21.3678125076201
2023-02-21,146.652569446117,247.873310299447,94.58,8.47,83.4864017279993,9.9,353.978770901299,20.6355043643582
2023-02-22,147.077277183603,246.73533175056,95.79,8.36,83.6026240969942,9.95,353.534837766223,20.7344109212244
2023-02-23,147.561246465853,249.93344387933,95.82,8.17,85.7914787130647,10.09,355.310570306527,23.6416642594128
2023-02-24,144.904353875538,244.488805132498,93.5,8.09,85.8689602923946,9.59,351.508186497396,23.2640210422873
2023-02-27,146.099461694973,245.410960163493,93.76,8.03,85.1909964732578,9.72,352.724177258692,23.478818110229
2023-02-28,145.595738564467,244.685008330582,94.23,7.84,84.6486254179483,10.07,351.392377853464,23.19408711319
2023-03-01,143.521584497678,241.594807960759,92.17,7.69,83.6219944918267,9.73,350.108832049874,22.6765760378698
2023-03-02,144.114199945332,246.342925354392,92.13,7.97,84.2321619290499,9.62,352.724177258692,23.2919946139262
