Date,HOOD,NVDA,ORCL,PLTR,VOO
2024-10-31,23.489999771118164,132.72943115234375,166.47544860839844,41.560001373291016,517.6043090820312
2024-11-01,23.969999313354492,135.3688201904297,168.63772583007812,41.91999816894531,519.852294921875
2024-11-04,24.31999969482422,136.0186767578125,168.21121215820312,41.40999984741211,518.7233276367188
2024-11-05,24.959999084472656,139.87777709960938,170.38340759277344,51.130001068115234,524.9622802734375
2024-11-06,29.860000610351562,145.57644653320312,179.76651000976562,55.529998779296875,538.0343017578125
2024-11-07,29.360000610351562,148.84573364257812,184.8547821044922,55.880001068115234,542.2233276367188
2024-11-08,30.540000915527344,147.5959930419922,187.7113800048828,58.38999938964844,544.619873046875
2024-11-11,32.79999923706055,145.22654724121094,187.59234619140625,60.2400016784668,545.0656127929688
2024-11-12,33.0,148.25582885742188,188.0386962890625,59.849998474121094,543.4315185546875
2024-11-13,31.90999984741211,146.23631286621094,188.08828735351562,60.70000076293945,543.7088012695312
2024-11-14,32.220001220703125,146.7261962890625,185.5292510986328,59.18000030517578,540.2526245117188
2024-11-15,32.31999969482422,141.94729614257812,182.2461700439453,65.7699966430664,533.2808227539062
2024-11-18,35.0,140.11770629882812,184.21998596191406,61.2599983215332,535.4891967773438
2024-11-19,35.2400016784668,146.97613525390625,187.3642120361328,62.97999954223633,537.440185546875
2024-11-20,36.08000183105469,145.8563995361328,189.1991729736328,62.119998931884766,537.63818359375
2024-11-21,35.09000015258789,146.63623046875,190.8655242919922,61.36000061035156,540.3516845703125
2024-11-22,36.650001525878906,141.9173126220703,190.72665405273438,64.3499984741211,542.1638793945312
2024-11-25,37.849998474121094,135.98867797851562,186.4616241455078,64.6500015258789,543.9068603515625
2024-11-26,36.41999816894531,136.8884735107422,188.822265625,65.73999786376953,546.95703125
2024-11-27,37.650001525878906,135.30882263183594,181.21463012695312,66.05000305175781,545.2140502929688
2024-11-29,37.540000915527344,138.21817016601562,183.3372344970703,67.08000183105469,548.0859985351562
2024-12-02,37.619998931884766,138.59808349609375,179.93511962890625,66.38999938964844,549.630859375
2024-12-03,38.63999938964844,140.2277069091797,181.403076171875,70.95999908447266,549.7595825195312
2024-12-04,40.0,145.10658264160156,186.6599884033203,69.8499984741211,553.2256469726562
2024-12-05,38.91999816894531,145.03659057617188,184.72586059570312,71.87000274658203,552.3047485351562
2024-12-06,41.66999816894531,142.41702270507812,190.1315460205078,76.33999633789062,553.4039306640625
2024-12-09,39.540000915527344,138.78758239746094,188.901611328125,72.45999908447266,550.5221557617188
2024-12-10,37.36000061035156,135.04820251464844,176.29495239257812,70.88999938964844,548.9574584960938
2024-12-11,37.84000015258789,139.28750610351562,177.1281280517578,72.51000213623047,553.1167602539062
2024-12-12,39.33000183105469,137.3178253173828,173.89463806152344,73.19999694824219,550.2647094726562
2024-12-13,40.20000076293945,134.22833251953125,171.98033142089844,76.06999969482422,550.2250366210938
2024-12-16,43.20000076293945,131.9786834716797,169.83787536621094,75.75,552.3839111328125
2024-12-17,41.630001068115234,130.36895751953125,168.3302459716797,74.38999938964844,550.0665893554688
2024-12-18,37.08000183105469,128.88919067382812,164.06520080566406,71.51000213623047,533.9146728515625
2024-12-19,36.939998626708984,130.6588897705078,167.417724609375,74.20999908447266,533.7166748046875
2024-12-20,38.33000183105469,134.67825317382812,168.28065490722656,80.55000305175781,539.7574462890625
2024-12-23,37.5,139.64744567871094,167.76487731933594,80.69000244140625,543.6211547851562
2024-12-24,39.58000183105469,140.19737243652344,170.01641845703125,82.37999725341797,549.2144165039062
2024-12-26,40.380001068115234,139.90740966796875,170.28421020507812,82.13999938964844,549.2044067382812
2024-12-27,39.02000045776367,136.9878692626953,167.5863494873047,79.08000183105469,543.5118408203125
2024-12-30,38.279998779296875,137.46780395507812,165.55300903320312,77.18000030517578,537.4614868164062
2024-12-31,37.2599983215332,134.26832580566406,165.2852020263672,75.62999725341797,535.2957763671875
2025-01-02,39.439998626708984,138.2876739501953,164.68016052246094,75.19000244140625,533.95458984375
2025-01-03,41.349998474121094,144.44668579101562,164.9678192138672,79.88999938964844,540.8493041992188
2025-01-06,42.709999084472656,149.40586853027344,164.34292602539062,75.91999816894531,543.9986572265625
2025-01-07,40.560001373291016,140.11737060546875,160.71267700195312,69.98999786376953,537.8787841796875
2025-01-08,40.810001373291016,140.08738708496094,161.81365966796875,68.2300033569336,538.6040649414062
2025-01-10,40.08000183105469,135.88807678222656,153.62057495117188,67.26000213623047,530.4078369140625
2025-01-13,39.59000015258789,133.20849609375,153.04385375976562,64.9800033569336,531.0933227539062
2025-01-14,41.7599983215332,131.7387237548828,155.42025756835938,65.91000366210938,531.7689208984375
2025-01-15,45.560001373291016,136.218017578125,157.40887451171875,68.13999938964844,541.4950561523438
2025-01-16,46.08000183105469,133.54844665527344,158.63186645507812,69.23999786376953,540.6903686523438
2025-01-17,48.150001525878906,137.68777465820312,160.11338806152344,71.7699966430664,545.8763427734375
2025-01-21,50.0,140.80726623535156,171.5877227783203,73.06999969482422,550.8436889648438
2025-01-22,50.15999984741211,147.04627990722656,183.17140197753906,76.87000274658203,553.97314453125
2025-01-23,50.36000061035156,147.1962432861328,185.40858459472656,78.9800033569336,557.0430297851562
2025-01-24,51.119998931884766,142.5969696044922,182.554931640625,78.9800033569336,555.364013671875
2025-01-27,47.7400016784668,118.40088653564453,157.37904357910156,75.44000244140625,547.634765625
2025-01-28,49.400001525878906,128.9691925048828,163.0664825439453,80.2300033569336,552.224609375
2025-01-29,51.150001525878906,123.6800308227539,161.09776306152344,79.76000213623047,549.8004760742188
2025-01-30,53.0,124.62987518310547,169.41017150878906,81.22000122070312,552.6716918945312
2025-01-31,51.95000076293945,120.05062103271484,169.09197998046875,82.48999786376953,549.7210693359375
2025-02-03,51.900001525878906,116.64117431640625,167.6403045654297,83.73999786376953,546.11474609375
2025-02-04,52.58000183105469,118.63085174560547,166.93434143066406,103.83000183105469,549.7409057617188
2025-02-05,54.20000076293945,124.80985260009766,170.68289184570312,101.36000061035156,551.99609375
2025-02-06,53.16999816894531,128.65921020507812,171.36895751953125,111.27999877929688,553.9830932617188
2025-02-07,55.86000061035156,129.81903076171875,173.46694946289062,110.8499984741211,548.5984497070312
2025-02-10,56.27000045776367,133.54844665527344,177.90155029296875,116.6500015258789,552.522705078125
2025-02-11,53.34000015258789,132.77857971191406,176.18141174316406,112.62000274658203,553.0194091796875
2025-02-12,55.90999984741211,131.11883544921875,171.2397003173828,117.38999938964844,551.19140625
2025-02-13,63.79999923706055,135.26815795898438,172.870361328125,117.91000366210938,557.0131225585938
2025-02-14,65.27999877929688,138.8275909423828,173.1686553955078,119.16000366210938,557.0330200195312
2025-02-18,60.439998626708984,139.37750244140625,178.77655029296875,124.62000274658203,558.6425170898438
2025-02-19,59.22999954223633,139.20751953125,180.4867706298828,112.05999755859375,559.99365234375
2025-02-20,56.060001373291016,140.08738708496094,174.99818420410156,106.2699966430664,557.6390991210938
2025-02-21,51.599998474121094,134.40829467773438,166.85479736328125,101.3499984741211,548.1513671875
2025-02-24,49.93000030517578,130.25897216796875,168.99256896972656,90.68000030517578,545.5584106445312
2025-02-25,45.91999816894531,126.60955810546875,167.5806427001953,87.83999633789062,542.84619140625
2025-02-26,48.849998474121094,131.25881958007812,171.48826599121094,89.30999755859375,543.1839599609375
2025-02-27,48.779998779296875,120.13060760498047,163.82215881347656,84.7699966430664,534.461181640625
2025-02-28,50.099998474121094,124.89983367919922,165.11476135253906,84.91999816894531,542.7667236328125
2025-03-03,46.88999938964844,114.04158782958984,161.09776306152344,83.41999816894531,533.4180908203125
2025-03-04,46.220001220703125,115.97127532958984,156.5736541748047,84.4000015258789,526.9902954101562
2025-03-05,48.119998931884766,117.28106689453125,160.64036560058594,90.12999725341797,532.9014892578125
2025-03-06,44.84000015258789,110.55215454101562,150.08082580566406,80.45999908447266,523.2349243164062
2025-03-07,44.41999816894531,112.67181396484375,154.2768096923828,84.91000366210938,526.056396484375
